file,path,algo,seed,num_vars,num_clauses,best_c,cpu_time
uf50-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-03.cnf,gsat,6,50,218,218,3.684146
uf50-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-03.cnf,gsat,7,50,218,216,3.738385
uf50-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-03.cnf,gsat,8,50,218,218,3.705982
uf50-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-03.cnf,gsat,9,50,218,214,3.764314
uf50-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-03.cnf,gsat,10,50,218,218,3.688183
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,1,50,218,217,3.708726
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,2,50,218,215,3.764849
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,3,50,218,215,3.919095
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,4,50,218,216,3.847999
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,5,50,218,218,3.755332
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,6,50,218,218,3.723794
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,7,50,218,217,3.792108
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,8,50,218,218,3.789341
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,9,50,218,215,3.815179
uf50-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-04.cnf,gsat,10,50,218,216,3.840575
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,1,50,218,218,3.67796
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,2,50,218,218,3.750009
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,3,50,218,218,3.760939
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,4,50,218,218,3.786227
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,5,50,218,218,3.765002
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,6,50,218,218,3.725312
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,7,50,218,218,3.688221
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,8,50,218,218,3.722757
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,9,50,218,217,3.719424
uf50-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-05.cnf,gsat,10,50,218,218,3.821568
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,1,50,218,217,3.865184
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,2,50,218,216,3.642738
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,3,50,218,217,3.731135
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,4,50,218,217,3.857658
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,5,50,218,217,3.748823
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,6,50,218,217,3.769022
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,7,50,218,218,3.690102
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,8,50,218,217,3.789588
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,9,50,218,217,3.679578
uf50-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-06.cnf,gsat,10,50,218,217,3.727224
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,1,50,218,217,3.798704
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,2,50,218,217,3.672116
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,3,50,218,216,3.865466
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,4,50,218,218,3.772889
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,5,50,218,218,3.81383
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,6,50,218,218,3.738836
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,7,50,218,218,3.757735
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,8,50,218,214,3.873029
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,9,50,218,218,3.727565
uf50-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-07.cnf,gsat,10,50,218,218,3.800124
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,1,50,218,216,3.737815
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,2,50,218,218,3.64452
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,3,50,218,216,3.814205
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,4,50,218,216,3.734535
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,5,50,218,217,3.744749
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,6,50,218,218,3.707016
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,7,50,218,217,3.69223
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,8,50,218,216,3.763622
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,9,50,218,218,3.713739
uf50-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-08.cnf,gsat,10,50,218,216,3.731833
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,1,50,218,218,3.706841
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,2,50,218,217,3.918743
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,3,50,218,218,3.735075
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,4,50,218,217,3.892845
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,5,50,218,217,3.889401
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,6,50,218,217,3.825365
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,7,50,218,218,3.753529
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,8,50,218,217,3.822965
